,SPY,JPM
2010-01-04,,
2010-01-05,,
2010-01-06,,
2010-01-07,,
2010-01-08,,
2010-01-11,,
2010-01-12,,
2010-01-13,,
2010-01-14,,
2010-01-15,-0.250101568168,-0.219380753641
2010-01-19,0.267262114389,-0.57759950109
2010-01-20,-0.228869725249,-0.455422805324
2010-01-21,-1.05127866117,-2.45679344072
2010-01-22,-1.8762874146,-3.10757135082
2010-01-25,-1.44775082997,-2.63216271152
2010-01-26,-1.41395320246,-2.75600167525
2010-01-27,-1.03871287659,-1.72040873019
2010-01-28,-1.30822729079,-1.22588400923
2010-01-29,-1.48588148664,-1.20178112368
2010-02-01,-0.607143171542,-0.331583841589
2010-02-02,0.136837936458,0.615908901084
2010-02-03,0.0753089222845,0.65497219837
2010-02-04,-1.11064116076,-0.708918670688
2010-02-05,-0.913921636576,-0.682322383175
2010-02-08,-1.06991068659,-1.0363854607
2010-02-09,-0.433388701939,-0.483681360807
2010-02-10,-0.403490800686,-0.0647898324677
2010-02-11,0.0783420427015,0.0881388207357
2010-02-12,0.0124799993608,0.0291283078148
2010-02-16,0.686266034853,0.88353404419
2010-02-17,0.908117128211,0.899325589901
2010-02-18,1.13213473615,1.18856021661
2010-02-19,1.03290836822,0.748059204668
2010-02-22,0.855254172371,1.20185836037
2010-02-23,0.134238118958,0.256027885665
2010-02-24,0.405485744821,0.833666005102
2010-02-25,0.189267589381,0.526977564711
2010-02-26,0.111706367289,1.34065773583
2010-03-01,0.428884102324,1.00404847199
2010-03-02,0.452715762743,0.714813845276
2010-03-03,0.411551985655,0.521990760802
2010-03-04,0.482613663997,0.718138381215
2010-03-05,1.01687616031,1.20352062834
2010-03-08,0.896851252376,0.891014250053
2010-03-09,0.782459282363,0.548587048315
2010-03-10,0.823189756535,0.791278171877
2010-03-11,0.824489665285,0.789615903908
2010-03-12,0.633403079013,0.670763744081
2010-03-15,0.497345963165,0.506199215091
2010-03-16,0.704031454438,0.518666224863
2010-03-17,0.791125340698,0.771330956242
2010-03-18,0.583139940674,0.518666224863
2010-03-19,0.0696759843672,0.318362934526
2010-03-22,0.229131457718,0.452175506078
2010-03-23,0.444916310242,0.94586909305
2010-03-24,0.133371513124,1.07718826265
2010-03-25,0.00554715269336,0.937557753202
2010-03-26,-0.0711474635652,0.847795282844
2010-03-29,0.160669596877,0.581001273723
2010-03-30,0.150270326876,0.251041081757
2010-03-31,-0.0100517523084,0.315869532571
2010-04-01,0.291960380642,0.564378594027
2010-04-05,0.571007459006,0.543600244407
2010-04-06,0.586606364008,0.763850750379
2010-04-07,0.265528902722,0.293428914981
2010-04-08,0.354789303566,0.573521067859
2010-04-09,0.559741583172,0.661621270248
2010-04-12,0.506878627333,0.693204361671
2010-04-13,0.437983463575,0.393164993158
2010-04-14,0.844421599454,1.61825648675
2010-04-15,0.710097695272,1.43790041205
2010-04-16,-0.151741806074,-0.38726981857
2010-04-19,-0.00918514647495,-0.523575792078
2010-04-20,0.356522515232,-0.136267355161
2010-04-21,0.170202261045,-0.554327749515
2010-04-22,0.224365125634,-0.963245670037
2010-04-23,0.460081912327,-0.714736608582
2010-04-26,0.202699979799,-1.3754881265
2010-04-27,-0.932986964911,-2.27311283008
2010-04-28,-0.485385051945,-1.10287617948
2010-04-29,0.147670509376,-0.36815373692
2010-04-30,-0.6786381528,-1.26245390457
2010-05-03,-0.063781313981,-0.359011263087
2010-05-04,-1.09460895285,-0.928338042676
2010-05-05,-1.22589973661,-0.587573108907
2010-05-06,-2.49894370592,-1.72207099816
2010-05-07,-2.75545903261,-1.43117410348
2010-05-10,-0.512683135698,-0.329921573619
2010-05-11,-0.541714431118,-0.57759950109
2010-05-12,0.209632826466,-0.329090439634
2010-05-13,-0.191172371495,-0.773747121503
2010-05-14,-0.858458863236,-1.29154359403
2010-05-17,-0.567712606121,-1.03970999664
2010-05-18,-0.997115796585,-1.4137202898
2010-05-19,-1.05604499326,-0.865171859831
2010-05-20,-2.57867144259,-1.85920810565
2010-05-21,-1.83945666668,-0.0415180808933
2010-05-24,-2.06607409212,-0.915871032904
2010-05-25,-1.69126706916,-0.4512671354
2010-05-26,-1.53441141331,-0.353193325194
2010-05-27,0.168469049378,0.982438988381
2010-05-28,-0.220636969832,0.3416346861
2010-06-01,-0.717202112387,-0.386438684586
2010-06-02,0.529843681918,0.377373447446
2010-06-03,0.729163023607,0.0424264515716
2010-06-04,-0.852825925319,-1.1128497873
2010-06-07,-1.25319782036,-1.56332440706
2010-06-08,-0.739733864056,-0.657388363631
2010-06-09,-0.900489246158,-1.0363854607
2010-06-10,0.30019313606,-0.0747634402853
2010-06-11,0.565807824006,-0.0473360187869
2010-06-14,0.486513390247,-0.467058681111
2010-06-15,1.33275398659,0.286779843103
2010-06-16,1.25215964408,0.576845603799
2010-06-17,1.26645864033,0.571027665905
2010-06-18,1.08880444448,1.02981362552
2010-06-21,0.691465669853,0.618402303039
2010-06-22,-0.219337061082,0.142993663732
2010-06-23,-0.515282953198,0.451344372094
2010-06-24,-1.21463386078,-0.210238279808
2010-06-25,-0.974584044916,0.796264975786
2010-06-28,-1.05691159909,-0.0140906593949
2010-06-29,-2.13713577046,-1.0912403037
2010-06-30,-2.20689754005,-1.29736153193
2010-07-01,-2.0292433442,-1.49600255429
2010-07-02,-1.86285502418,-1.43366750543
2010-07-06,-1.23023276578,-0.836913304348
2010-07-07,0.261195873555,0.619233437023
2010-07-08,0.784625796947,0.681568485883
2010-07-09,1.0918375649,1.16113279511
2010-07-12,1.11566922532,1.45036742182
